EABU_REG/ACX_SERIES/FORTIUS/Interfaces/CESOPSN/123_fortius_RLI17029_cesopsn_n2t1.pl,General,cesop, -
EABU_REG/ACX_SERIES/FORTIUS/Interfaces/CESOPSN/123_fortius_RLI17029_cesopsn_n31e1.pl,General,cesop, -
EABU_REG/ACX_SERIES/FORTIUS/Interfaces/CESOPSN/123_fortius_RLI17029_cesopsn_n24t1_kompella.pl,General,cesop, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/OAM/123_fortius_14760_eoam_802.1ag_scaling.pl,General,EOAM, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/OAM/123_fortius_14760_eoam_ccc.pl,General,EOAM, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/OAM/123_fortius_14760_eth_dm_encap.pl,General,EOAM, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/OAM/123_fortius_14760_lfm_action_profile_sanity.pl,General,LFM, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/OAM/123_fortius_14760_lfm_event_counters.pl,General,LFM, -
EABU_REG/ACX_SERIES/FORTIUS/Interfaces/CLOCKING/123_fortius_16603_bc_config_validation.pl,General,PTP, -
EABU_REG/ACX_SERIES/FORTIUS/Interfaces/CLOCKING/123_fortius_16603_bc_functional.pl,General,PTP, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_Fortius_RLI_16608_isisv6_passive_intf.pl,General,Ipv6, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_FORTIUS_RLI16610_vpn_cos_rewrite.pl,General,COS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_FORTIUS_RLI16610_vpn_nonvpn_cos.pl,General,COS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_Fortius_RLI_16608_ipv6_routing_protocol_sanity.pl,General,Ipv6, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_Fortius_RLI_16608_OSPFv3_inter_area.pl,General,OSPF, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/OAM/123_fortius_14760_lfm_sanity.pl,General,LFM, -
EABU_REG/ACX_SERIES/FORTIUS/Infrastructure/COS/Rewrite/123_fortius_RLI14760_ccc_clrw.pl,General,classifier, -
EABU_REG/ACX_SERIES/FORTIUS/Infrastructure/COS/Rewrite/123_fortius_RLI14760_mpls_clsrw.pl,General,classifier, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_Fortius_RLI_16608_OSPFv3_BFD.pl,General,BFD, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_Fortius_RLI_16608_OSPFv3_intra_area.pl,General,OSPF, -
EABU_REG/ACX_SERIES/FORTIUS/Infrastructure/COS/Classifier/123_fortius_RLI14760_ieee_cos.pl,General,COS, -
EABU_REG/ACX_SERIES/FORTIUS/Infrastructure/COS/Scheduler/123_fortius_RLI14760_cos_8queue.pl,General,COS, -
EABU_REG/ACX_SERIES/FORTIUS/Infrastructure/COS/Scheduler/123_fortius_RLI14760_cos_scheduler.pl,General,COS, -
EABU_REG/ACX_SERIES/FORTIUS/Interfaces/PTP/123_fortius_RLI14757_m_pf_basic.pl,General,chassis, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_fortius_RLI14760_mpls_access_1.pl,General,MPLS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_fortius_RLI14760_mpls_access_2.pl,General,MPLS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_fortius_RLI14760_mpls_access_ip_mpls.pl,General,MPLS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L2VPN/123_fortius_RLI14760_eth_ccc_l2ckt_l2vpn_lp_frr.pl,General,FRR, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_fortius_RLI14760_mpls_access_ttl_mpls.pl,General,MPLS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_fortius_RLI14760_mpls_frr_periodic_reopt.pl,General,MPLS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_fortius_RLI14760_mpls_basic.pl,General,MPLS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_fortius_RLI14760_mpls_scale_rsvp.pl,General,MPLS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L3/123_fortius_RLI14760_mpls_scaling_events.pl,General,MPLS, -
EABU_REG/ACX_SERIES/FORTIUS/Protocols/L2/123_fortius_RLI14760_ethernet_1k_pseudowire.pl,General,PW, -
